repair_id,source,url,basename,year_month,classification,file_exists,file_path,media_asset_rows,media_asset_ids,usage_count_reported,reference_count_parsed,usage_classes,referenced_at,recommended_action,restore_source_count,restore_sources,repair_feasibility,wordpress_source_count,wordpress_sources,repair_status,repair_action,preferred_wordpress_source,node_destination_path
AMR-0073,missing_file_csv,/media/wordpress-migration/2023/08/country-62-4x4-1-scaled.jpg,country-62-4x4-1-scaled.jpg,media/wordpress-migration/2023,referenced_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/08/country-62-4x4-1-scaled.jpg,1,[200],36,20,commerce_active,product_variants.image#210170;product_variants.image#210177;product_variants.image#210184;product_variants.image#210191;product_variants.image#240170;product_variants.image#240183;product_variants.image#240197;product_variants.image#240211;product_variants.image#240479;product_variants.image#240486;product_variants.image#240493;product_variants.image#240500;product_variants.image#270101;product_variants.image#270108;product_variants.image#270115;product_variants.image#270122;product_variants.image#300170;product_variants.image#300177;product_variants.image#300184;product_variants.image#300191,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/08/country-62-4x4-1-scaled.jpg;/var/www/html/wp-content/uploads/2023/08/country-62-4x4-1-scaled.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/08/country-62-4x4-1-scaled.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2023/08/country-62-4x4-1-scaled.jpg
AMR-0074,missing_file_csv,/media/wordpress-migration/2023/09/221121-model-2.jpg,221121-model-2.jpg,media/wordpress-migration/2023,product_image_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/09/221121-model-2.jpg,1,[205],1,1,commerce_active,products.images#390123,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,4,/var/www/test.coveinterior.com/wp-content/uploads/2023/09/221121-model-2.jpg;/var/www/test.coveinterior.com/wp-content/uploads/backup/2023/09/221121-model-2.jpg;/var/www/html/wp-content/uploads/2023/09/221121-model-2.jpg;/var/www/html/wp-content/uploads/backup/2023/09/221121-model-2.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/09/221121-model-2.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2023/09/221121-model-2.jpg
AMR-0075,missing_file_csv,/media/wordpress-migration/2023/09/chandeler-1.jpg,chandeler-1.jpg,media/wordpress-migration/2023,product_image_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/09/chandeler-1.jpg,1,[206],1,1,commerce_active,products.images#390123,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/09/chandeler-1.jpg;/var/www/html/wp-content/uploads/2023/09/chandeler-1.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/09/chandeler-1.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2023/09/chandeler-1.jpg
AMR-0077,missing_file_csv,/media/wordpress-migration/2023/12/MR1-gray-opened.jpg,MR1-gray-opened.jpg,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR1-gray-opened.jpg,1,[224],174,20,commerce_active,product_variants.galleryImages#210028;product_variants.galleryImages#210029;product_variants.galleryImages#210030;product_variants.galleryImages#210031;product_variants.galleryImages#210032;product_variants.galleryImages#210033;product_variants.galleryImages#210072;product_variants.galleryImages#210073;product_variants.galleryImages#210074;product_variants.galleryImages#210075;product_variants.galleryImages#210076;product_variants.galleryImages#210077;product_variants.galleryImages#210091;product_variants.galleryImages#210092;product_variants.galleryImages#210093;product_variants.galleryImages#210094;product_variants.galleryImages#210135;product_variants.galleryImages#210136;product_variants.galleryImages#210141;product_variants.galleryImages#210142,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR1-gray-opened.jpg;/var/www/html/wp-content/uploads/2023/12/MR1-gray-opened.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR1-gray-opened.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR1-gray-opened.jpg
AMR-0078,missing_file_csv,/media/wordpress-migration/2023/12/MR1-gray-opened.webp,MR1-gray-opened.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR1-gray-opened.webp,1,[225],11,11,commerce_active,product_variants.galleryImages#210024;product_variants.galleryImages#300024;product_variants.galleryImages#330024;product_variants.galleryImages#330169;product_variants.galleryImages#330305;product_variants.galleryImages#330407;product_variants.galleryImages#330620;product_variants.galleryImages#331069;product_variants.galleryImages#331085;product_variants.galleryImages#331270;product_variants.galleryImages#331295,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR1-gray-opened.webp;/var/www/html/wp-content/uploads/2023/12/MR1-gray-opened.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR1-gray-opened.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR1-gray-opened.webp
AMR-0079,missing_file_csv,/media/wordpress-migration/2023/12/MR3-black-closed.webp,MR3-black-closed.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-black-closed.webp,1,[231],23,20,commerce_active,product_variants.galleryImages#210037;product_variants.galleryImages#210071;product_variants.galleryImages#210152;product_variants.galleryImages#300037;product_variants.galleryImages#300071;product_variants.galleryImages#300152;product_variants.galleryImages#330037;product_variants.galleryImages#330071;product_variants.galleryImages#330182;product_variants.galleryImages#330195;product_variants.galleryImages#330275;product_variants.galleryImages#330354;product_variants.galleryImages#330476;product_variants.galleryImages#330504;product_variants.galleryImages#330574;product_variants.galleryImages#330622;product_variants.galleryImages#330684;product_variants.galleryImages#330851;product_variants.galleryImages#330887;product_variants.galleryImages#330958,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR3-black-closed.webp;/var/www/html/wp-content/uploads/2023/12/MR3-black-closed.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR3-black-closed.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-black-closed.webp
AMR-0080,missing_file_csv,/media/wordpress-migration/2023/12/MR3-black-opened.webp,MR3-black-opened.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-black-opened.webp,1,[233],51,20,commerce_active,product_variants.galleryImages#210002;product_variants.galleryImages#210019;product_variants.galleryImages#210037;product_variants.galleryImages#210071;product_variants.galleryImages#210084;product_variants.galleryImages#210152;product_variants.galleryImages#300002;product_variants.galleryImages#300019;product_variants.galleryImages#300037;product_variants.galleryImages#300071;product_variants.galleryImages#300084;product_variants.galleryImages#300152;product_variants.galleryImages#330002;product_variants.galleryImages#330019;product_variants.galleryImages#330037;product_variants.galleryImages#330071;product_variants.galleryImages#330084;product_variants.galleryImages#330122;product_variants.galleryImages#330159;product_variants.galleryImages#330182,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR3-black-opened.webp;/var/www/html/wp-content/uploads/2023/12/MR3-black-opened.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR3-black-opened.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-black-opened.webp
AMR-0081,missing_file_csv,/media/wordpress-migration/2023/12/MR3-gray-closed.webp,MR3-gray-closed.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-gray-closed.webp,1,[235],11,11,commerce_active,product_variants.galleryImages#210024;product_variants.galleryImages#300024;product_variants.galleryImages#330024;product_variants.galleryImages#330169;product_variants.galleryImages#330305;product_variants.galleryImages#330407;product_variants.galleryImages#330620;product_variants.galleryImages#331069;product_variants.galleryImages#331085;product_variants.galleryImages#331270;product_variants.galleryImages#331295,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.webp;/var/www/html/wp-content/uploads/2023/12/MR3-gray-closed.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR3-gray-closed.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-gray-closed.webp
AMR-0082,missing_file_csv,/media/wordpress-migration/2023/12/MR3-gray-opened.webp,MR3-gray-opened.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-gray-opened.webp,1,[237],11,11,commerce_active,product_variants.galleryImages#210024;product_variants.galleryImages#300024;product_variants.galleryImages#330024;product_variants.galleryImages#330169;product_variants.galleryImages#330305;product_variants.galleryImages#330407;product_variants.galleryImages#330620;product_variants.galleryImages#331069;product_variants.galleryImages#331085;product_variants.galleryImages#331270;product_variants.galleryImages#331295,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.webp;/var/www/html/wp-content/uploads/2023/12/MR3-gray-opened.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR3-gray-opened.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR3-gray-opened.webp
AMR-0083,missing_file_csv,/media/wordpress-migration/2023/12/MR4-black.jpg,MR4-black.jpg,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR4-black.jpg,1,[240],56,20,commerce_active,product_variants.galleryImages#210002;product_variants.galleryImages#210003;product_variants.galleryImages#210019;product_variants.galleryImages#210020;product_variants.galleryImages#210084;product_variants.galleryImages#210085;product_variants.galleryImages#300002;product_variants.galleryImages#300003;product_variants.galleryImages#300019;product_variants.galleryImages#300020;product_variants.galleryImages#300084;product_variants.galleryImages#300085;product_variants.galleryImages#330002;product_variants.galleryImages#330003;product_variants.galleryImages#330019;product_variants.galleryImages#330020;product_variants.galleryImages#330084;product_variants.galleryImages#330085;product_variants.galleryImages#330122;product_variants.galleryImages#330124,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR4-black.jpg;/var/www/html/wp-content/uploads/2023/12/MR4-black.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR4-black.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR4-black.jpg
AMR-0084,missing_file_csv,/media/wordpress-migration/2023/12/MR5-black.webp,MR5-black.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR5-black.webp,1,[243],23,20,commerce_active,product_variants.galleryImages#210037;product_variants.galleryImages#210071;product_variants.galleryImages#210152;product_variants.galleryImages#300037;product_variants.galleryImages#300071;product_variants.galleryImages#300152;product_variants.galleryImages#330037;product_variants.galleryImages#330071;product_variants.galleryImages#330182;product_variants.galleryImages#330195;product_variants.galleryImages#330275;product_variants.galleryImages#330354;product_variants.galleryImages#330476;product_variants.galleryImages#330504;product_variants.galleryImages#330574;product_variants.galleryImages#330622;product_variants.galleryImages#330684;product_variants.galleryImages#330851;product_variants.galleryImages#330887;product_variants.galleryImages#330958,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR5-black.webp;/var/www/html/wp-content/uploads/2023/12/MR5-black.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR5-black.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR5-black.webp
AMR-0085,missing_file_csv,/media/wordpress-migration/2023/12/MR6-black.webp,MR6-black.webp,media/wordpress-migration/2023,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR6-black.webp,1,[247],23,20,commerce_active,product_variants.galleryImages#210037;product_variants.galleryImages#210071;product_variants.galleryImages#210152;product_variants.galleryImages#300037;product_variants.galleryImages#300071;product_variants.galleryImages#300152;product_variants.galleryImages#330037;product_variants.galleryImages#330071;product_variants.galleryImages#330182;product_variants.galleryImages#330195;product_variants.galleryImages#330275;product_variants.galleryImages#330354;product_variants.galleryImages#330476;product_variants.galleryImages#330504;product_variants.galleryImages#330574;product_variants.galleryImages#330622;product_variants.galleryImages#330684;product_variants.galleryImages#330851;product_variants.galleryImages#330887;product_variants.galleryImages#330958,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2023/12/MR6-black.webp;/var/www/html/wp-content/uploads/2023/12/MR6-black.webp,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2023/12/MR6-black.webp,/home/manus/cove-storefront/public/media/wordpress-migration/2023/12/MR6-black.webp
AMR-0086,missing_file_csv,/media/wordpress-migration/2025/02/GFX3678-Edit-websize.png,GFX3678-Edit-websize.png,media/wordpress-migration/2025,referenced_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/GFX3678-Edit-websize.png,1,[289],11,11,commerce_active,product_variants.image#210055;product_variants.image#240055;product_variants.image#240279;product_variants.image#300055;product_variants.image#330055;product_variants.image#330229;product_variants.image#330422;product_variants.image#330543;product_variants.image#330772;product_variants.image#331302;product_variants.image#331316,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2025/02/GFX3678-Edit-websize.png;/var/www/html/wp-content/uploads/2025/02/GFX3678-Edit-websize.png,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2025/02/GFX3678-Edit-websize.png,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/GFX3678-Edit-websize.png
AMR-0087,missing_file_csv,/media/wordpress-migration/2025/02/Mubkhar-coil-holder.jpg,Mubkhar-coil-holder.jpg,media/wordpress-migration/2025,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/Mubkhar-coil-holder.jpg,1,[303],114,20,commerce_active,product_variants.galleryImages#210023;product_variants.galleryImages#210024;product_variants.galleryImages#210026;product_variants.galleryImages#210027;product_variants.galleryImages#210078;product_variants.galleryImages#210079;product_variants.galleryImages#210080;product_variants.galleryImages#210081;product_variants.galleryImages#210082;product_variants.galleryImages#210099;product_variants.galleryImages#210100;product_variants.galleryImages#210101;product_variants.galleryImages#210102;product_variants.galleryImages#210103;product_variants.galleryImages#300023;product_variants.galleryImages#300024;product_variants.galleryImages#300026;product_variants.galleryImages#300027;product_variants.galleryImages#300078;product_variants.galleryImages#300079,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2025/02/Mubkhar-coil-holder.jpg;/var/www/html/wp-content/uploads/2025/02/Mubkhar-coil-holder.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2025/02/Mubkhar-coil-holder.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/Mubkhar-coil-holder.jpg
AMR-0088,missing_file_csv,/media/wordpress-migration/2025/02/black-mubkhar1.jpg,black-mubkhar1.jpg,media/wordpress-migration/2025,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/black-mubkhar1.jpg,1,[313],143,20,commerce_active,product_variants.galleryImages#210001;product_variants.galleryImages#210002;product_variants.galleryImages#210003;product_variants.galleryImages#210004;product_variants.galleryImages#210005;product_variants.galleryImages#210018;product_variants.galleryImages#210019;product_variants.galleryImages#210020;product_variants.galleryImages#210021;product_variants.galleryImages#210022;product_variants.galleryImages#210083;product_variants.galleryImages#210084;product_variants.galleryImages#210085;product_variants.galleryImages#210086;product_variants.galleryImages#210087;product_variants.galleryImages#300001;product_variants.galleryImages#300002;product_variants.galleryImages#300003;product_variants.galleryImages#300004;product_variants.galleryImages#300005,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2025/02/black-mubkhar1.jpg;/var/www/html/wp-content/uploads/2025/02/black-mubkhar1.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2025/02/black-mubkhar1.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/black-mubkhar1.jpg
AMR-0089,missing_file_csv,/media/wordpress-migration/2025/02/petrol-mubkhar1.jpg,petrol-mubkhar1.jpg,media/wordpress-migration/2025,variant_gallery_missing_file,False,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/petrol-mubkhar1.jpg,1,[315],86,20,commerce_active,product_variants.galleryImages#210006;product_variants.galleryImages#210007;product_variants.galleryImages#210008;product_variants.galleryImages#210015;product_variants.galleryImages#210017;product_variants.galleryImages#210088;product_variants.galleryImages#210089;product_variants.galleryImages#210090;product_variants.galleryImages#300006;product_variants.galleryImages#300007;product_variants.galleryImages#300008;product_variants.galleryImages#300015;product_variants.galleryImages#300016;product_variants.galleryImages#300017;product_variants.galleryImages#300088;product_variants.galleryImages#300089;product_variants.galleryImages#300090;product_variants.galleryImages#330006;product_variants.galleryImages#330007;product_variants.galleryImages#330008,Search backup/source media for exact basename/path; restore file if found; otherwise prepare row-level DB reference cleanup/replacement.,0,,wordpress_file_restore_available,2,/var/www/test.coveinterior.com/wp-content/uploads/2025/02/petrol-mubkhar1.jpg;/var/www/html/wp-content/uploads/2025/02/petrol-mubkhar1.jpg,ready_for_restore,restore_file_from_wordpress_source,/var/www/html/wp-content/uploads/2025/02/petrol-mubkhar1.jpg,/home/manus/cove-storefront/public/media/wordpress-migration/2025/02/petrol-mubkhar1.jpg
