table,id,column,actionType,oldSha256,newSha256,detail
"page_blocks","30015","config","phase3a_rewrite_remaining_page_block_wp_media_url","0bed660c86b09186338fd8b5b9a2ff1c38a5224faa7f92f0713bb9211eec6da7","dd68fec14af2da4345dc705d94d49da8236301ccfcd57f26106c90c95cfdd9d8","{""from"":""https://coveinterior.com/wp-content/uploads/2022/07/1-feature-ar.jpg"",""to"":""/media/wordpress-migration/2022/07/1.png"",""replacements"":1,""reason"":""Replace the single remaining non-order WordPress media URL in Arabic page-block HTML with the verified Node media asset already used by the English counterpart.""}"
