approval_action,canonical_url,local_key,local_url,filename,wp_upload_month,attachment_ids,usage_types,usage_count,raw_variant_count,sample_usage_json,safety_note
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-BLUE.jpg,wordpress-migration/2022/07/COUNTRY-112-BLUE.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-BLUE.jpg,COUNTRY-112-BLUE.jpg,2022/07,8267,page_embedded_media_url|product_featured_image|variation_image,18,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 8093, ""sku"": ""8093"", ""productName"": ""Country 112"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8292, ""sku"": ""8292"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 Blue / White Marble""}]}, {""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 17144, ""slug"": ""all-brass-products"", ""title"": ""All Brass Products""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-GREEN.jpg,wordpress-migration/2022/07/COUNTRY-112-GREEN.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-GREEN.jpg,COUNTRY-112-GREEN.jpg,2022/07,8271,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8293, ""sku"": ""8293"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 Green / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-GREY.jpg,wordpress-migration/2022/07/COUNTRY-112-GREY.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-GREY.jpg,COUNTRY-112-GREY.jpg,2022/07,8275,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8294, ""sku"": ""8294"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 Grey / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-PINK.jpg,wordpress-migration/2022/07/COUNTRY-112-PINK.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-PINK.jpg,COUNTRY-112-PINK.jpg,2022/07,8279,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8295, ""sku"": ""8295"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 Pink / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-RED.jpg,wordpress-migration/2022/07/COUNTRY-112-RED.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-RED.jpg,COUNTRY-112-RED.jpg,2022/07,8283,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8296, ""sku"": ""8296"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 Red / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-112-WHITE.jpg,wordpress-migration/2022/07/COUNTRY-112-WHITE.jpg,/media/wordpress-migration/2022/07/COUNTRY-112-WHITE.jpg,COUNTRY-112-WHITE.jpg,2022/07,8287,product_featured_image|variation_image,2,1,"[{""type"": ""product_featured_image"", ""wcProductId"": 12360, ""sku"": ""12360"", ""productName"": ""Country 112 White"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 8093, ""parentSku"": ""8093"", ""wcVariantId"": 8297, ""sku"": ""8297"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 112cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 112 White / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-BEECH-2.jpg,wordpress-migration/2022/07/COUNTRY-167-BEECH-2.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-BEECH-2.jpg,COUNTRY-167-BEECH-2.jpg,2022/07,8177,page_embedded_media_url|product_featured_image|variation_image,20,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 12355, ""sku"": ""12355"", ""productName"": ""Country 167 Beech Wood"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 12355, ""parentSku"": ""12355"", ""wcVariantId"": 12356, ""sku"": ""10716-1-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}]}, {""type"": ""product_featured_image"", ""wcProductId"": 10715, ""sku"": ""10715"", ""productName"": ""Country 167"", ""position"": 0}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-BEIGE-DETAILS.jpg,wordpress-migration/2022/07/COUNTRY-167-BEIGE-DETAILS.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-BEIGE-DETAILS.jpg,COUNTRY-167-BEIGE-DETAILS.jpg,2022/07,8012,category_image,1,1,"[{""type"": ""category_image"", ""wcCategoryId"": 28, ""name"": ""Country web"", ""slug"": ""country-web""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-BEIGE.jpg,wordpress-migration/2022/07/COUNTRY-167-BEIGE.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-BEIGE.jpg,COUNTRY-167-BEIGE.jpg,2022/07,8179,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10718, ""sku"": ""10718"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Beige / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-BLACK-1.jpg,wordpress-migration/2022/07/COUNTRY-167-BLACK-1.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-BLACK-1.jpg,COUNTRY-167-BLACK-1.jpg,2022/07,8183,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10720, ""sku"": ""10720"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Black / Black Marquina Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-BLUE.jpg,wordpress-migration/2022/07/COUNTRY-167-BLUE.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-BLUE.jpg,COUNTRY-167-BLUE.jpg,2022/07,8185,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10722, ""sku"": ""10722"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Blue / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-GRAY.jpg,wordpress-migration/2022/07/COUNTRY-167-GRAY.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-GRAY.jpg,COUNTRY-167-GRAY.jpg,2022/07,8189,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10726, ""sku"": ""10726"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Gray / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-GREEN.jpg,wordpress-migration/2022/07/COUNTRY-167-GREEN.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-GREEN.jpg,COUNTRY-167-GREEN.jpg,2022/07,8193,product_featured_image|variation_image,3,1,"[{""type"": ""product_featured_image"", ""wcProductId"": 12334, ""sku"": ""12334"", ""productName"": ""Country 167 Green"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 12334, ""parentSku"": ""12334"", ""wcVariantId"": 12335, ""sku"": ""10716-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}]}, {""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10724, ""sku"": ""10724"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Green / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-PINK.jpg,wordpress-migration/2022/07/COUNTRY-167-PINK.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-PINK.jpg,COUNTRY-167-PINK.jpg,2022/07,8197,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10728, ""sku"": ""10728"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Pink / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-RED.jpg,wordpress-migration/2022/07/COUNTRY-167-RED.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-RED.jpg,COUNTRY-167-RED.jpg,2022/07,8201,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10730, ""sku"": ""10730"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 Red / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-167-WHITE.jpg,wordpress-migration/2022/07/COUNTRY-167-WHITE.jpg,/media/wordpress-migration/2022/07/COUNTRY-167-WHITE.jpg,COUNTRY-167-WHITE.jpg,2022/07,8205,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 10715, ""parentSku"": ""10715"", ""wcVariantId"": 10732, ""sku"": ""10732"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 167cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 167 White / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-BEECH.jpg,wordpress-migration/2022/07/COUNTRY-62-BEECH.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-BEECH.jpg,COUNTRY-62-BEECH.jpg,2022/07,8309,variation_image,2,1,"[{""type"": ""variation_image"", ""wcProductId"": 12382, ""parentSku"": ""12382"", ""wcVariantId"": 12383, ""sku"": ""9142-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}]}, {""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9142, ""sku"": ""9142"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Beech Wood / Botticino Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-BEIGE-DETAILS.jpg,wordpress-migration/2022/07/COUNTRY-62-BEIGE-DETAILS.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-BEIGE-DETAILS.jpg,COUNTRY-62-BEIGE-DETAILS.jpg,2022/07,8311,page_embedded_media_url|product_featured_image,18,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 12382, ""sku"": ""12382"", ""productName"": ""Country 62  Gray"", ""position"": 0}, {""type"": ""product_featured_image"", ""wcProductId"": 8074, ""sku"": ""8074"", ""productName"": ""Country 62"", ""position"": 0}, {""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 17144, ""slug"": ""all-brass-products"", ""title"": ""All Brass Products""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-BEIGE.jpg,wordpress-migration/2022/07/COUNTRY-62-BEIGE.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-BEIGE.jpg,COUNTRY-62-BEIGE.jpg,2022/07,8313,variation_image,2,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 10900, ""sku"": ""10900"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Gray / White Marble""}]}, {""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9145, ""sku"": ""9145"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Beige / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-BLACK.jpg,wordpress-migration/2022/07/COUNTRY-62-BLACK.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-BLACK.jpg,COUNTRY-62-BLACK.jpg,2022/07,8317,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9148, ""sku"": ""9148"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Black / Black Marquina Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-BLUE.jpg,wordpress-migration/2022/07/COUNTRY-62-BLUE.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-BLUE.jpg,COUNTRY-62-BLUE.jpg,2022/07,8321,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9151, ""sku"": ""9151"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""COUNTRY 62 Blue / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-GREEN.jpg,wordpress-migration/2022/07/COUNTRY-62-GREEN.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-GREEN.jpg,COUNTRY-62-GREEN.jpg,2022/07,8329,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9157, ""sku"": ""003"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Green / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-PINK.jpg,wordpress-migration/2022/07/COUNTRY-62-PINK.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-PINK.jpg,COUNTRY-62-PINK.jpg,2022/07,8333,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9160, ""sku"": ""0003"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Pink / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-RED.jpg,wordpress-migration/2022/07/COUNTRY-62-RED.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-RED.jpg,COUNTRY-62-RED.jpg,2022/07,8337,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9163, ""sku"": ""000003"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 Red / Bianco Rossa Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/COUNTRY-62-WHITE.jpg,wordpress-migration/2022/07/COUNTRY-62-WHITE.jpg,/media/wordpress-migration/2022/07/COUNTRY-62-WHITE.jpg,COUNTRY-62-WHITE.jpg,2022/07,8341,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8074, ""parentSku"": ""8074"", ""wcVariantId"": 9166, ""sku"": ""000002"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 62cm, Depth 57cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Country 62 White / White Marble""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/cove-events.jpg,wordpress-migration/2022/07/cove-events.jpg,/media/wordpress-migration/2022/07/cove-events.jpg,cove-events.jpg,2022/07,,page_embedded_media_url,1,1,"[{""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 1066, ""slug"": ""home"", ""title"": ""Home""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/cove-furniture.jpg,wordpress-migration/2022/07/cove-furniture.jpg,/media/wordpress-migration/2022/07/cove-furniture.jpg,cove-furniture.jpg,2022/07,,page_embedded_media_url,1,1,"[{""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 1066, ""slug"": ""home"", ""title"": ""Home""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-180-Brown.jpg,wordpress-migration/2022/07/CURVE-180-Brown.jpg,/media/wordpress-migration/2022/07/CURVE-180-Brown.jpg,CURVE-180-Brown.jpg,2022/07,8215,variation_image,2,1,"[{""type"": ""variation_image"", ""wcProductId"": 12425, ""parentSku"": ""12425"", ""wcVariantId"": 12426, ""sku"": ""9872-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}]}, {""type"": ""variation_image"", ""wcProductId"": 8131, ""parentSku"": ""8131"", ""wcVariantId"": 9872, ""sku"": ""9872"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve 180 Brown / White Carrara""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-180-Dark-red.jpg,wordpress-migration/2022/07/CURVE-180-Dark-red.jpg,/media/wordpress-migration/2022/07/CURVE-180-Dark-red.jpg,CURVE-180-Dark-red.jpg,2022/07,8143,product_featured_image|variation_image,2,1,"[{""type"": ""product_featured_image"", ""wcProductId"": 12425, ""sku"": ""12425"", ""productName"": ""Curve 180 Dark Red"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 8131, ""parentSku"": ""8131"", ""wcVariantId"": 8133, ""sku"": ""8133"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve 180 Dark Red / Travertine""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-180-Light-blue.jpg,wordpress-migration/2022/07/CURVE-180-Light-blue.jpg,/media/wordpress-migration/2022/07/CURVE-180-Light-blue.jpg,CURVE-180-Light-blue.jpg,2022/07,8217,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8131, ""parentSku"": ""8131"", ""wcVariantId"": 8134, ""sku"": ""8134"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve 180 Light Blue / Travertine""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-180-Navy-blue.jpg,wordpress-migration/2022/07/CURVE-180-Navy-blue.jpg,/media/wordpress-migration/2022/07/CURVE-180-Navy-blue.jpg,CURVE-180-Navy-blue.jpg,2022/07,8219,variation_image,1,1,"[{""type"": ""variation_image"", ""wcProductId"": 8131, ""parentSku"": ""8131"", ""wcVariantId"": 8135, ""sku"": ""8135"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve 180 Navy Blue / White Carrara""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-180-Royal-green.jpg,wordpress-migration/2022/07/CURVE-180-Royal-green.jpg,/media/wordpress-migration/2022/07/CURVE-180-Royal-green.jpg,CURVE-180-Royal-green.jpg,2022/07,8223,page_embedded_media_url|product_featured_image|variation_image,18,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 8131, ""sku"": ""8131"", ""productName"": ""Curve 180"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 8131, ""parentSku"": ""8131"", ""wcVariantId"": 8225, ""sku"": ""8225"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 180cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve 180 Royal Green / Travertine""}]}, {""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 17144, ""slug"": ""all-brass-products"", ""title"": ""All Brass Products""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-2-NEUTRAL-GREEN.jpg,wordpress-migration/2022/07/CURVE-2-NEUTRAL-GREEN.jpg,/media/wordpress-migration/2022/07/CURVE-2-NEUTRAL-GREEN.jpg,CURVE-2-NEUTRAL-GREEN.jpg,2022/07,8014,category_image,1,1,"[{""type"": ""category_image"", ""wcCategoryId"": 29, ""name"": ""Curve web"", ""slug"": ""curve-web""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/07/CURVE-BROWN.jpg,wordpress-migration/2022/07/CURVE-BROWN.jpg,/media/wordpress-migration/2022/07/CURVE-BROWN.jpg,CURVE-BROWN.jpg,2022/07,8227,variation_image,3,1,"[{""type"": ""variation_image"", ""wcProductId"": 12416, ""parentSku"": ""12416"", ""wcVariantId"": 12417, ""sku"": ""8113-1-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 120cm, Depth 55cm, Height 90cm""}]}, {""type"": ""variation_image"", ""wcProductId"": 12403, ""parentSku"": ""12403"", ""wcVariantId"": 12404, ""sku"": ""8113-1"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 120cm, Depth 55cm, Height 90cm""}]}, {""type"": ""variation_image"", ""wcProductId"": 8112, ""parentSku"": ""8112"", ""wcVariantId"": 8113, ""sku"": ""8113"", ""attributes"": [{""id"": 3, ""name"": ""Size"", ""slug"": ""pa_size"", ""option"": ""Width 120cm, Depth 55cm, Height 90cm""}, {""id"": 1, ""name"": ""Select color"", ""slug"": ""pa_color"", ""option"": ""Curve Brown / White Carrara""}]}]",download only; do not delete or update references during import approval step
