approval_action,wp_product_id,wp_sku,wp_product_name,gallery_position,node_product_id,node_product_name,node_product_status,match_status,old_wp_url,canonical_url,target_node_url,filename
set_product_main_image,17523,17523,Mubkhar Beige store,0,390213,Mubkhar Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-beige.jpg,Mubkhar-beige.jpg
set_product_main_image,17253,17189,Roshina Mubkhar Beige,0,390204,Roshina Mubkhar Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-beige.jpg,Mubkhar-beige.jpg
set_product_main_image,17552,14557,Mini Roshina Beige store,0,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_product_main_image,14431,12561,Mini Roshina gray store,0,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_product_main_image,14408,12559,Mini Roshina gray event,0,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_product_main_image,14313,12554,Mini Roshina Gray,0,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,1,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,/media/wordpress-migration/2023/12/MR6-gray.jpg,MR6-gray.jpg
set_product_gallery_image,14431,12561,Mini Roshina gray store,1,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,/media/wordpress-migration/2023/12/MR6-gray.jpg,MR6-gray.jpg
set_product_gallery_image,14408,12559,Mini Roshina gray event,1,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,/media/wordpress-migration/2023/12/MR6-gray.jpg,MR6-gray.jpg
set_product_gallery_image,14313,12554,Mini Roshina Gray,1,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR6-gray.jpg,/media/wordpress-migration/2023/12/MR6-gray.jpg,MR6-gray.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,2,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,/media/wordpress-migration/2023/12/MR5-gray.jpg,MR5-gray.jpg
set_product_gallery_image,14431,12561,Mini Roshina gray store,2,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,/media/wordpress-migration/2023/12/MR5-gray.jpg,MR5-gray.jpg
set_product_gallery_image,14408,12559,Mini Roshina gray event,2,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,/media/wordpress-migration/2023/12/MR5-gray.jpg,MR5-gray.jpg
set_product_gallery_image,14313,12554,Mini Roshina Gray,2,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR5-gray.jpg,/media/wordpress-migration/2023/12/MR5-gray.jpg,MR5-gray.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,3,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,/media/wordpress-migration/2023/12/MR4-gray.jpg,MR4-gray.jpg
set_product_gallery_image,14431,12561,Mini Roshina gray store,3,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,/media/wordpress-migration/2023/12/MR4-gray.jpg,MR4-gray.jpg
set_product_gallery_image,14408,12559,Mini Roshina gray event,3,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,/media/wordpress-migration/2023/12/MR4-gray.jpg,MR4-gray.jpg
set_product_gallery_image,14313,12554,Mini Roshina Gray,3,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR4-gray.jpg,/media/wordpress-migration/2023/12/MR4-gray.jpg,MR4-gray.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,4,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,/media/wordpress-migration/2023/12/MR3-gray-closed.jpg,MR3-gray-closed.jpg
set_product_gallery_image,14431,12561,Mini Roshina gray store,4,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,/media/wordpress-migration/2023/12/MR3-gray-closed.jpg,MR3-gray-closed.jpg
set_product_gallery_image,14408,12559,Mini Roshina gray event,4,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,/media/wordpress-migration/2023/12/MR3-gray-closed.jpg,MR3-gray-closed.jpg
set_product_gallery_image,14313,12554,Mini Roshina Gray,4,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-closed.jpg,/media/wordpress-migration/2023/12/MR3-gray-closed.jpg,MR3-gray-closed.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,5,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,/media/wordpress-migration/2023/12/MR3-gray-opened.jpg,MR3-gray-opened.jpg
set_product_gallery_image,14431,12561,Mini Roshina gray store,5,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,/media/wordpress-migration/2023/12/MR3-gray-opened.jpg,MR3-gray-opened.jpg
set_product_gallery_image,14408,12559,Mini Roshina gray event,5,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,/media/wordpress-migration/2023/12/MR3-gray-opened.jpg,MR3-gray-opened.jpg
set_product_gallery_image,14313,12554,Mini Roshina Gray,5,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR3-gray-opened.jpg,/media/wordpress-migration/2023/12/MR3-gray-opened.jpg,MR3-gray-opened.jpg
set_product_gallery_image,17552,14557,Mini Roshina Beige store,6,390214,Mini Roshina Beige store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,17419,12557,Mini Roshina Beige,5,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14521,112277,Roshina 2 Off White event,5,390168,Roshina 2 Off White event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14511,112276,Roshina 2 Dark Green event,5,390167,Roshina 2 Dark Green event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14505,112275,Roshina 2 Cement green event,5,390166,Roshina 2 Cement green event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14437,12562,Mini Roshina Black store,6,390156,Mini Roshina Black store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14431,12561,Mini Roshina gray store,6,390155,Mini Roshina gray store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14414,12558,Mini Roshina Black event,6,390153,Mini Roshina Black event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14408,12559,Mini Roshina gray event,6,390152,Mini Roshina gray event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14400,12556,Mini Roshina White event,6,390151,Mini Roshina White event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14313,12554,Mini Roshina Gray,6,390148,Mini Roshina Gray,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14289,12553,Mini Roshina Black,6,390147,Mini Roshina Black,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14258,12538,Roshina 3 Camel event,4,390146,Roshina 3 Camel event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14250,12537,Roshina 3 Light Blue event,4,390145,Roshina 3 Light Blue event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14242,12535,Roshina 3 Maroon event,4,390144,Roshina 3 Maroon event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,14234,12534,Roshina 2 Wooden event,4,390143,Roshina 2 Wooden event,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12851,12724,Roshina 2 Wooden store,4,390121,Roshina 2 Wooden store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12721,12721,Roshina 2 Wooden,4,390119,Roshina 2 Wooden,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12702,12702,Roshina 3 Maroon store,4,390118,Roshina 3 Maroon store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12694,12694,Roshina 3 Maroon,6,390117,Roshina 3 Maroon,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12686,12686,Roshina 3 Light Blue store,4,390116,Roshina 3 Light Blue store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12678,12678,Roshina 3 Light Blue,6,390115,Roshina 3 Light Blue,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12669,12669,Roshina 3 Camel,6,390114,Roshina 3 Camel,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12636,12636,Roshina 3 Camel store,4,390113,Roshina 3 Camel store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12610,12610,Roshina 1 Black,6,390112,Roshina 1 Black,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12197,112259,Roshina 2 Off White,5,390071,Roshina 2 Off White,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12181,112257,Roshina 2 Dark Green Store,5,390069,Roshina 2 Dark Green Store,archived,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12173,112256,Roshina 2 Dark Green,5,390068,Roshina 2 Dark Green,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12157,112255,Roshina 2 Cement green,5,390066,Roshina 2 Cement green,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,12040,112239,Roshina 1 Petrol,6,390064,Roshina 1 Petrol,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_gallery_image,11948,112233,Roshina 1 Beige,6,390059,Roshina 1 Beige,active,matched,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg
set_product_main_image,17419,12557,Mini Roshina Beige,0,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-1.jpg,Mini-Roshina-1.jpg
set_product_gallery_image,17419,12557,Mini Roshina Beige,1,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-9.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-9.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-9.jpg,Mini-Roshina-9.jpg
set_product_gallery_image,17419,12557,Mini Roshina Beige,2,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-8.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-8.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-8.jpg,Mini-Roshina-8.jpg
set_product_gallery_image,17419,12557,Mini Roshina Beige,3,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-3.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-3.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-3.jpg,Mini-Roshina-3.jpg
set_product_gallery_image,17419,12557,Mini Roshina Beige,4,390207,Mini Roshina Beige,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-4.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-4.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-4.jpg,Mini-Roshina-4.jpg
set_product_main_image,17244,17195,Beige Trash Bin,0,390203,Beige Trash Bin,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-beige-1-zoom.png,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-beige-1-zoom.png,/media/wordpress-migration/2025/02/trash-bin-beige-1-zoom.png,trash-bin-beige-1-zoom.png
set_product_main_image,17235,17187,Bronze Trash Bin,0,390202,Bronze Trash Bin,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-bronze-1-zoom.png,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-bronze-1-zoom.png,/media/wordpress-migration/2025/02/trash-bin-bronze-1-zoom.png,trash-bin-bronze-1-zoom.png
set_product_main_image,17186,17186,Black Trash Bin,0,390201,Black Trash Bin,active,matched,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-black-1-zoom.png,https://coveinterior.com/wp-content/uploads/2025/02/trash-bin-black-1-zoom.png,/media/wordpress-migration/2025/02/trash-bin-black-1-zoom.png,trash-bin-black-1-zoom.png
set_product_main_image,16930,,chair,0,390200,chair,active,matched,https://coveinterior.com/wp-content/uploads/2024/12/chair.jpeg,https://coveinterior.com/wp-content/uploads/2024/12/chair.jpeg,/media/wordpress-migration/2024/12/chair.jpeg,chair.jpeg
set_product_main_image,16926,,sofa 2,0,390199,sofa 2,active,matched,https://coveinterior.com/wp-content/uploads/2024/12/sofa-2.jpeg,https://coveinterior.com/wp-content/uploads/2024/12/sofa-2.jpeg,/media/wordpress-migration/2024/12/sofa-2.jpeg,sofa-2.jpeg
set_product_main_image,16922,,sofa,0,390198,sofa,active,matched,https://coveinterior.com/wp-content/uploads/2024/12/sofa.jpeg,https://coveinterior.com/wp-content/uploads/2024/12/sofa.jpeg,/media/wordpress-migration/2024/12/sofa.jpeg,sofa.jpeg
set_product_main_image,16798,,Wall Light B shop,0,390197,Wall Light B shop,active,matched,https://coveinterior.com/wp-content/uploads/2024/10/standard.png,https://coveinterior.com/wp-content/uploads/2024/10/standard.png,/media/wordpress-migration/2024/10/standard.png,standard.png
set_product_main_image,16796,,Wall Light A shop,0,390196,Wall Light A shop,active,matched,https://coveinterior.com/wp-content/uploads/2024/10/long.png,https://coveinterior.com/wp-content/uploads/2024/10/long.png,/media/wordpress-migration/2024/10/long.png,long.png
set_product_main_image,16226,12771,Passage Mini Lighter - Rose Gold,0,390192,Passage Mini Lighter - Rose Gold,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Rose-Mini-Lighter.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Rose-Mini-Lighter.jpeg,/media/wordpress-migration/2024/08/Rose-Mini-Lighter.jpeg,Rose-Mini-Lighter.jpeg
set_product_main_image,16225,12770,Passage Mini Lighter - Black,0,390191,Passage Mini Lighter - Black,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Black-Mini-lighter.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Black-Mini-lighter.jpeg,/media/wordpress-migration/2024/08/Black-Mini-lighter.jpeg,Black-Mini-lighter.jpeg
set_product_main_image,16224,12769,Passage Lighter - Black,0,390190,Passage Lighter - Black,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Big-lighter.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Big-lighter.jpeg,/media/wordpress-migration/2024/08/Big-lighter.jpeg,Big-lighter.jpeg
set_product_main_image,16223,12768,Passage Golden Lamp Wick,0,390189,Passage Golden Lamp Wick,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Wick-lamp.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Wick-lamp.jpeg,/media/wordpress-migration/2024/08/Wick-lamp.jpeg,Wick-lamp.jpeg
set_product_main_image,16222,12767,Passage Refill Lamparfum - Vanilla,0,390188,Passage Refill Lamparfum - Vanilla,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Vanilla.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Vanilla.jpeg,/media/wordpress-migration/2024/08/Oil-Vanilla.jpeg,Oil-Vanilla.jpeg
set_product_main_image,16221,12766,Passage Refill Lamparfum - Spa,0,390187,Passage Refill Lamparfum - Spa,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Spa.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Spa.jpeg,/media/wordpress-migration/2024/08/Oil-Spa.jpeg,Oil-Spa.jpeg
set_product_main_image,16220,12765,Passage Refill Lamparfum - Hotel,0,390186,Passage Refill Lamparfum - Hotel,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Hotel.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Hotel.jpeg,/media/wordpress-migration/2024/08/Oil-Hotel.jpeg,Oil-Hotel.jpeg
set_product_main_image,16219,12764,Passage Refill Lamparfum - Flora,0,390185,Passage Refill Lamparfum - Flora,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Flora.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Oil-Flora.jpeg,/media/wordpress-migration/2024/08/Oil-Flora.jpeg,Oil-Flora.jpeg
set_product_main_image,16218,12763,Passage Lamp - Blue,0,390184,Passage Lamp - Blue,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Blue-lamp.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Blue-lamp.jpeg,/media/wordpress-migration/2024/08/Blue-lamp.jpeg,Blue-lamp.jpeg
set_product_main_image,16217,12762,Passage Lamp - Rose Gold,0,390183,Passage Lamp - Rose Gold,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Rose-Gold-lamp.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Rose-Gold-lamp.jpeg,/media/wordpress-migration/2024/08/Rose-Gold-lamp.jpeg,Rose-Gold-lamp.jpeg
set_product_main_image,16216,12761,Passage Lamp - Black,0,390182,Passage Lamp - Black,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Black-lamp.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Black-lamp.jpeg,/media/wordpress-migration/2024/08/Black-lamp.jpeg,Black-lamp.jpeg
set_product_main_image,16215,12760,Passage Lamp - Gold,0,390181,Passage Lamp - Gold,active,matched,https://coveinterior.com/wp-content/uploads/2024/08/Gold-lamp.jpeg,https://coveinterior.com/wp-content/uploads/2024/08/Gold-lamp.jpeg,/media/wordpress-migration/2024/08/Gold-lamp.jpeg,Gold-lamp.jpeg
set_product_main_image,16065,12475,Classic 225 Brown,0,390180,Classic 225 Brown,active,matched,https://coveinterior.com/wp-content/uploads/2022/07/classic-225-gold.jpg,https://coveinterior.com/wp-content/uploads/2022/07/classic-225-gold.jpg,/media/wordpress-migration/2022/07/classic-225-gold.jpg,classic-225-gold.jpg
set_product_main_image,12486,12486,Classic 225 Gold,0,390089,Classic 225 Gold,active,matched,https://coveinterior.com/wp-content/uploads/2022/07/classic-225-gold.jpg,https://coveinterior.com/wp-content/uploads/2022/07/classic-225-gold.jpg,/media/wordpress-migration/2022/07/classic-225-gold.jpg,classic-225-gold.jpg
set_product_main_image,15536,,لوحة المراية المزخرفة,0,390179,لوحة المراية المزخرفة,active,matched,https://coveinterior.com/wp-content/uploads/2024/05/1.jpeg,https://coveinterior.com/wp-content/uploads/2024/05/1.jpeg,/media/wordpress-migration/2024/05/1.jpeg,1.jpeg
