candidateId,kind,mediaAssetId,url,filesystemPath,onDisk,fileSizeBytes,sourceUrl,mimeType,sha256,originalFilename,createdAt,updatedAt,classification,recommendation,reason,approvalRequired,usageCountTotal,usageCountCommerceActive,usageCountCmsActive,usageCountHistoricalOrder,referencedAt
"media_asset:442","media_asset","442","/media/wordpress-migration/2022/07/IMG_0355.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0355.jpg","true","180741","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0355.jpg","image/jpeg","07437876e5c675dd5c3e5a3bb1cd4e77d8bb13f187973acfb9a292f6648124d3","IMG_0355.jpg","Mon Jun 01 2026 21:02:15 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:15 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:443","media_asset","443","/media/wordpress-migration/2022/07/IMG_0357.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0357.jpg","true","131336","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0357.jpg","image/jpeg","d0097ee08b94d68abbffa42a406dda482e9e31e05f6dd4638a471179ef59f5f1","IMG_0357.jpg","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:444","media_asset","444","/media/wordpress-migration/2022/07/IMG_0366.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0366.jpg","true","191174","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0366.jpg","image/jpeg","c7d4f599f7d6984ac251fee35a3355b5e8c1287447665dbf2bd26a8f7858a791","IMG_0366.jpg","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:445","media_asset","445","/media/wordpress-migration/2022/07/IMG_0368.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0368.jpg","true","154910","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0368.jpg","image/jpeg","eeb3eaa967eea71d7162336f4219dde951207ad53970731b2cebc9f0df25ffbf","IMG_0368.jpg","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:446","media_asset","446","/media/wordpress-migration/2022/07/IMG_0369.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0369.jpg","true","172539","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0369.jpg","image/jpeg","66862ea0e8de30b25992d7fc97d918b3a7584d4a0f4cf5108306d5cf188f7b9e","IMG_0369.jpg","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:16 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:447","media_asset","447","/media/wordpress-migration/2022/07/IMG_0379.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0379.jpg","true","199844","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0379.jpg","image/jpeg","023d578be65b50c8b2de6c9e76efdec471e705a7c9546a429f483c0e6b668e76","IMG_0379.jpg","Mon Jun 01 2026 21:02:17 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:17 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:448","media_asset","448","/media/wordpress-migration/2022/07/IMG_0380.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0380.jpg","true","177903","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0380.jpg","image/jpeg","8705f72450b2d25d170ca364bb7ed350c2cc800b18ab267ac22f4101740ffd1f","IMG_0380.jpg","Mon Jun 01 2026 21:02:18 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:18 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:449","media_asset","449","/media/wordpress-migration/2022/07/IMG_0383.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0383.jpg","true","171651","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0383.jpg","image/jpeg","bbb0b28da2f6a64d92057f6d76076b7261cbc32ab354723783b6cb1aa8549850","IMG_0383.jpg","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:450","media_asset","450","/media/wordpress-migration/2022/07/IMG_0387.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0387.jpg","true","181399","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0387.jpg","image/jpeg","f98720dee4b3e785e47620a4237def631fffd7dcce8998b9fd15b9bb7364b3bd","IMG_0387.jpg","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:451","media_asset","451","/media/wordpress-migration/2022/07/IMG_0399.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/IMG_0399.jpg","true","148478","https://coveinterior.com/wp-content/uploads/2022/07/IMG_0399.jpg","image/jpeg","eaee825e5ffe1b884bb6b8e343e36420d0f9b11f71f176be8f3c5337354831b1","IMG_0399.jpg","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:454","media_asset","454","/media/wordpress-migration/2022/07/main-1.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/07/main-1.jpg","true","210760","https://coveinterior.com/wp-content/uploads/2022/07/main-1.jpg","image/jpeg","fcb709c216431beba3a056b2f39c0be328ab028cf48ce4f4ea440a1ae56b8e9c","main-1.jpg","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:19 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:458","media_asset","458","/media/wordpress-migration/2022/08/address_icon_2.png","/home/manus/cove-storefront/public/media/wordpress-migration/2022/08/address_icon_2.png","true","3523","https://coveinterior.com/wp-content/uploads/2022/08/address_icon_2.png","image/png","96b457b30b1906c3e8b5ba81a559ab0c857b50f38581c3f4753c8d675fe582a9","address_icon_2.png","Mon Jun 01 2026 21:02:20 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:20 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:524","media_asset","524","/media/wordpress-migration/2022/08/BG-1024x576-1.png","/home/manus/cove-storefront/public/media/wordpress-migration/2022/08/BG-1024x576-1.png","true","59356","https://coveinterior.com/wp-content/uploads/2022/08/BG-1024x576-1.png","image/png","d3e1317690e0b418f9f1e4f7b8073b105d24a6aad8a4fce75974f6ae7feda5a5","BG-1024x576-1.png","Mon Jun 01 2026 21:04:29 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:04:29 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:459","media_asset","459","/media/wordpress-migration/2022/08/coffee-counter.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/08/coffee-counter.jpg","true","169108","https://coveinterior.com/wp-content/uploads/2022/08/coffee-counter.jpg","image/jpeg","7774eafcbfc7bb50f63668caffe140c4ab0d55d68d5717dc364798fa9240fe42","coffee-counter.jpg","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:460","media_asset","460","/media/wordpress-migration/2022/08/email-icon-g.png","/home/manus/cove-storefront/public/media/wordpress-migration/2022/08/email-icon-g.png","true","3111","https://coveinterior.com/wp-content/uploads/2022/08/email-icon-g.png","image/png","52d407ff3ae05dc4544da18b3e7c1f4d7b340db22678db92f8f7d1b8d63a17e1","email-icon-g.png","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:461","media_asset","461","/media/wordpress-migration/2022/08/phone-icon-g.png","/home/manus/cove-storefront/public/media/wordpress-migration/2022/08/phone-icon-g.png","true","3711","https://coveinterior.com/wp-content/uploads/2022/08/phone-icon-g.png","image/png","10cf04bd31bbbe023539d58f45253ac3e8489b89f42421c687ca4e462b42716a","phone-icon-g.png","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:463","media_asset","463","/media/wordpress-migration/2022/11/ASK4692-websize.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/11/ASK4692-websize.jpg","true","650204","https://coveinterior.com/wp-content/uploads/2022/11/ASK4692-websize.jpg","image/jpeg","b10b46bd793fa9ee09353dd468abd8557af7f57e4b4bc0a0ae58d378b2d6a559","ASK4692-websize.jpg","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:28 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
"media_asset:464","media_asset","464","/media/wordpress-migration/2022/11/ASK4697-websize-1.jpg","/home/manus/cove-storefront/public/media/wordpress-migration/2022/11/ASK4697-websize-1.jpg","true","534319","https://coveinterior.com/wp-content/uploads/2022/11/ASK4697-websize-1.jpg","image/jpeg","d3a52f8a16eb62dc5d5a0a1c9deda0dbac3c79d18bb17a7a349abbb091dd9c3d","ASK4697-websize-1.jpg","Mon Jun 01 2026 21:02:29 GMT+0000 (Coordinated Universal Time)","Mon Jun 01 2026 21:02:29 GMT+0000 (Coordinated Universal Time)","cleanup_candidate_review_only","candidate_for_media_library_record_and_filesystem_file_deletion_after_explicit_row_level_approval","wordpress_migration_asset_has_media_library_record_and_file_but_no_detected_references","yes","0","0","0","0",""
